ClientAccountID,AccountAlias,Model,CurrencyPrimary,FXRateToBase,AssetClass,SubCategory,Symbol,Description,Conid,SecurityID,SecurityIDType,CUSIP,ISIN,FIGI,ListingExchange,UnderlyingConid,UnderlyingSymbol,UnderlyingSecurityID,UnderlyingListingExchange,Issuer,IssuerCountryCode,TradeID,Multiplier,RelatedTradeID,Strike,ReportDate,Expiry,DateTime,Put/Call,TradeDate,PrincipalAdjustFactor,SettleDateTarget,TransactionType,Exchange,Quantity,TradePrice,TradeMoney,Proceeds,Taxes,IBCommission,IBCommissionCurrency,NetCash,ClosePrice,Open/CloseIndicator,Notes/Codes,CostBasis,FifoPnlRealized,MtmPnl,OrigTradePrice,OrigTradeDate,OrigTradeID,OrigOrderID,OrigTransactionID,Buy/Sell,ClearingFirmID,IBOrderID,TransactionID,IBExecID,RelatedTransactionID,RTN,BrokerageOrderID,OrderReference,VolatilityOrderLink,ExchOrderID,ExtExecID,OrderTime,OpenDateTime,HoldingPeriodDateTime,WhenRealized,WhenReopened,LevelOfDetail,ChangeInPrice,ChangeInQuantity,OrderType,TraderID,IsAPIOrder,AccruedInterest,InitialInvestment,SerialNumber,DeliveryType,CommodityType,Fineness,Weight
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256550092,1,,,2025-02-11,,2025-02-11;145526,,2025-02-11,,2025-02-12,ExchTrade,NYSE,100,10.97,1097,-1097,0,-0.5035,USD,-1097.5035,10.96,O,P,1097.5035,0.0,-1.0,0.0,,,0.0,0.0,BUY,,3812904855.0,31332878070.0,00012dc6.67ab774d.01.01,,,01303fe3.0001d294.67aaeb5f.0001,,,,0d.a1ce.12.06.000b86:112627,2025-02-11;131110,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256970554,1,,,2025-02-11,,2025-02-11;154624,,2025-02-11,,2025-02-12,ExchTrade,NYSE,1792,10.97,19658.24,-19658.24,0,-9.02272,USD,-19667.26272,10.96,O,P,19667.26272,0.0,-17.92,0.0,,,0.0,0.0,BUY,,3812904855.0,31334047057.0,00012dc6.67ab7f91.01.01,,,01303fe3.0001d294.67aaeb5f.0001,,,,0d.a1ce.12.06.000b86:120581,2025-02-11;131110,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7257210379,1,,,2025-02-11,,2025-02-11;160002,,2025-02-11,,2025-02-12,ExchTrade,NYSE,293,10.96,3211.28,-3211.28,0,-1.475255,USD,-3212.755255,10.96,O,P,3212.755255,0.0,0.0,0.0,,,0.0,0.0,BUY,,3812904855.0,31334686550.0,00012dc6.67ab85b4.01.01,,,01303fe3.0001d294.67aaeb5f.0001,,,,0d.a1ce.12.06.000b86:130148,2025-02-11;131110,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337802,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,MEMX,100,10.98,1098,-1098,0,-1.0035,USD,-1099.0035,10.96,O,P,1099.0035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158260.0,0001b950.67ab65ee.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,1060934736,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337803,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,NYSE,100,10.98,1098,-1098,0,-0.0035,USD,-1098.0035,10.96,O,P,1098.0035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158266.0,00012dc6.67ab7295.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:108314,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337814,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,PEARL,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158269.0,0001c38b.67ab5ec6.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,1608814759628902781B,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337816,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,NYSE,100,10.975,1097.5,-1097.5,0,-0.5035,USD,-1098.0035,10.96,O,P,1098.0035,0.0,-1.5,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158274.0,00012dc6.67ab7291.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:108310,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337818,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,NYSE,300,10.98,3294,-3294,0,-1.5105,USD,-3295.5105,10.96,O,P,3295.5105,0.0,-6.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158279.0,00012dc6.67ab7294.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:108313,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337823,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,PEARL,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158283.0,0001c38b.67ab5ec5.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,1608814759628902779B,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337824,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,NYSE,302,10.98,3315.96,-3315.96,0,-1.52057,USD,-3317.48057,10.96,O,P,3317.48057,0.0,-6.04,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158286.0,00012dc6.67ab7292.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:108311,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337829,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,MEMX,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158287.0,0001b950.67ab65ec.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,1060934732,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337835,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,DRCTEDGE,400,10.98,4392,-4392,0,-2.014,USD,-4394.014,10.96,O,P,4394.014,0.0,-8.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158290.0,0000d7a7.67ab5147.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,1410555061216B,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337837,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,ISLAND,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158293.0,0001390e.67ab9124.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0376335471,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337843,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,ARCA,163,10.98,1789.74,-1789.74,0,-0.820705,USD,-1790.560705,10.96,O,P,1790.560705,0.0,-3.26,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158297.0,00010358.67ab82a2.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a467.13.01.000eac:130601,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337845,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,NYSE,600,10.98,6588,-6588,0,-3.021,USD,-6591.021,10.96,O,P,6591.021,0.0,-12.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158299.0,00012dc6.67ab7293.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:108312,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337850,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,BATS,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158303.0,0000e587.67ab35ed.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,1410555089084B,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337852,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,ISLAND,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158305.0,0001390e.67ab9125.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0376335481,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337853,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,NYSE,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158307.0,00012dc6.67ab7296.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:108315,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256337859,1,,,2025-02-11,,2025-02-11;142425,,2025-02-11,,2025-02-12,ExchTrade,MEMX,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332158310.0,0001b950.67ab65ed.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,1060934734,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256376896,1,,,2025-02-11,,2025-02-11;143012,,2025-02-11,,2025-02-12,ExchTrade,NYSE,100,10.98,1098,-1098,0,-0.5035,USD,-1098.5035,10.96,O,P,1098.5035,0.0,-2.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332264886.0,00012dc6.67ab735e.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:109003,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256376931,1,,,2025-02-11,,2025-02-11;143012,,2025-02-11,,2025-02-12,ExchTrade,NYSE,1235,10.98,13560.3,-13560.3,0,-6.218225,USD,-13566.518225,10.96,O,P,13566.518225,0.0,-24.7,0.0,,,0.0,0.0,BUY,,3813194761.0,31332264887.0,00012dc6.67ab735d.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:109002,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,CLOSED-END FUND,MUC,BLACKROCK MUNIHOLD CA QLTY,41122141,US09254L1070,ISIN,09254L107,US09254L1070,BBG000BZFYY1,NYSE,,MUC,,,,US,7256376975,1,,,2025-02-11,,2025-02-11;143012,,2025-02-11,,2025-02-12,ExchTrade,NYSE,1000,10.98,10980,-10980,0,-5.035,USD,-10985.035,10.96,O,P,10985.035,0.0,-20.0,0.0,,,0.0,0.0,BUY,,3813194761.0,31332264890.0,00012dc6.67ab735c.01.01,,,01303fe3.0001d294.67aaebc0.0001,,,,0d.a1ce.12.06.000b86:109001,2025-02-11;142425,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,NBIS,NEBIUS GROUP NV,88819736,NL0009805522,ISIN,,NL0009805522,BBG001NVJ6W4,NASDAQ,,NBIS,,,,NL,7242912113,1,,,2025-02-07,,2025-02-07;113052,,2025-02-07,,2025-02-10,ExchTrade,ISLAND,800,36.95,29560,-29560,0,-4.028,USD,-29564.028,38.13,O,,29564.028,0.0,944.0,0.0,,,0.0,0.0,BUY,,3805098403.0,31281829542.0,0001390d.67a9370b.01.01,,,01303fe3.0001d294.67a599fa.0001,,,,0347171951,2025-02-07;113019,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,MLP,NRP,NATURAL RESOURCE PARTNERS LP,221646041,US63900P6088,ISIN,63900P608,US63900P6088,BBG000GMHBH2,NYSE,,NRP,,,,US,6910589603,1,,,2024-11-15,,2024-11-15;143800,,2024-11-15,,2024-11-18,ExchTrade,LTSE,-100,105.6,-10560,10560,0,-1.314968,USD,10558.685032,105.66,C,P,-9700.5,858.185032,-6.0,0.0,,,0.0,0.0,SELL,,3609015132.0,30019106810.0,0000fadf.6737623e.01.01,,,01303fe3.0001d294.6736dc80.0001,,,,440682665,2024-11-15;143800,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,MLP,NRP,NATURAL RESOURCE PARTNERS LP,221646041,US63900P6088,ISIN,63900P608,US63900P6088,BBG000GMHBH2,NYSE,,NRP,,,,US,6910589687,1,,,2024-11-15,,2024-11-15;143800,,2024-11-15,,2024-11-18,ExchTrade,LTSE,-100,105.59,-10559,10559,0,-0.3149402,USD,10558.6850598,105.66,C,P,-9700.5,858.18506,-7.0,0.0,,,0.0,0.0,SELL,,3609015132.0,30019106815.0,0000fadf.6737623f.01.01,,,01303fe3.0001d294.6736dc80.0001,,,,440682667,2024-11-15;143800,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OKLO,OKLO INC,500073396,US02156V1098,ISIN,02156V109,US02156V1098,BBG0112CBLW3,NYSE,,OKLO,,,,US,6696990742,1,,,2024-09-19,,2024-09-19;155741,,2024-09-19,,2024-09-20,ExchTrade,DARK,1500,6.617,9925.5,-9925.5,0,-7.578,USD,-9933.078,6.61,O,,9933.078,0.0,-10.5,0.0,,,0.0,0.0,BUY,,3487848636.0,29189500092.0,0002258e.66ec3634.01.01,,,01303fe3.0001d294.66eba9aa.0001,,,,nyd10#117f6bd7f52ad,2024-09-19;155740,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OKLO,OKLO INC,500073396,US02156V1098,ISIN,02156V109,US02156V1098,BBG0112CBLW3,NYSE,,OKLO,,,,US,6710181220,1,,,2024-09-24,,2024-09-24;151836,,2024-09-24,,2024-09-25,ExchTrade,NYSE,51,8.63,440.13,-440.13,0,-1.002652,USD,-441.132652,8.31,O,P,441.132652,0.0,-16.32,0.0,,,0.0,0.0,BUY,,3495309785.0,29242824035.0,00012dc9.66f2e9c0.01.01,,,01303fe3.0001d294.66f23ebc.0001,,,,0d.a1cf.12.06.000b01:123127,2024-09-24;151647,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OKLO,OKLO INC,500073396,US02156V1098,ISIN,02156V109,US02156V1098,BBG0112CBLW3,NYSE,,OKLO,,,,US,6710181222,1,,,2024-09-24,,2024-09-24;151836,,2024-09-24,,2024-09-25,ExchTrade,NYSE,106,8.63,914.78,-914.78,0,-0.005512,USD,-914.785512,8.31,O,P,914.785512,0.0,-33.92,0.0,,,0.0,0.0,BUY,,3495309785.0,29242824036.0,00012dc9.66f2e9be.01.01,,,01303fe3.0001d294.66f23ebc.0001,,,,0d.a1cf.12.06.000b01:123125,2024-09-24;151647,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OKLO,OKLO INC,500073396,US02156V1098,ISIN,02156V109,US02156V1098,BBG0112CBLW3,NYSE,,OKLO,,,,US,6710181230,1,,,2024-09-24,,2024-09-24;151836,,2024-09-24,,2024-09-25,ExchTrade,NYSE,943,8.63,8138.09,-8138.09,0,-4.549036,USD,-8142.639036,8.31,O,P,8142.639036,0.0,-301.76,0.0,,,0.0,0.0,BUY,,3495309785.0,29242824037.0,00012dc9.66f2e9c1.01.01,,,01303fe3.0001d294.66f23ebc.0001,,,,0d.a1cf.12.06.000b01:123128,2024-09-24;151647,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OKLO,OKLO INC,500073396,US02156V1098,ISIN,02156V109,US02156V1098,BBG0112CBLW3,NYSE,,OKLO,,,,US,6710181233,1,,,2024-09-24,,2024-09-24;151836,,2024-09-24,,2024-09-25,ExchTrade,NYSE,306,8.63,2640.78,-2640.78,0,-1.545912,USD,-2642.325912,8.31,O,P,2642.325912,0.0,-97.92,0.0,,,0.0,0.0,BUY,,3495309785.0,29242824039.0,00012dc9.66f2e9bd.01.01,,,01303fe3.0001d294.66f23ebc.0001,,,,0d.a1cf.12.06.000b01:123124,2024-09-24;151647,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OKLO,OKLO INC,500073396,US02156V1098,ISIN,02156V109,US02156V1098,BBG0112CBLW3,NYSE,,OKLO,,,,US,6710181235,1,,,2024-09-24,,2024-09-24;151836,,2024-09-24,,2024-09-25,ExchTrade,NYSE,594,8.63,5126.22,-5126.22,0,-3.000888,USD,-5129.220888,8.31,O,P,5129.220888,0.0,-190.08,0.0,,,0.0,0.0,BUY,,3495309785.0,29242824040.0,00012dc9.66f2e9bf.01.01,,,01303fe3.0001d294.66f23ebc.0001,,,,0d.a1cf.12.06.000b01:123126,2024-09-24;151647,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OSCR,OSCAR HEALTH INC - CLASS A,474517727,US6877931096,ISIN,687793109,US6877931096,BBG00YMWFTZ2,NYSE,,OSCR,,,,US,6921130287,1,,,2024-11-19,,2024-11-19;114745,,2024-11-19,,2024-11-20,ExchTrade,DARK,500,17.881,8940.5,-8940.5,0,-2.536,USD,-8943.036,18.01,O,P,8943.036,0.0,64.5,0.0,,,0.0,0.0,BUY,,3614948755.0,30059090458.0,0000e95f.673ccb83.01.01,,,01303fe3.0001d294.673c2045.0001,,,,EXC-65067,2024-11-19;114745,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OSCR,OSCAR HEALTH INC - CLASS A,474517727,US6877931096,ISIN,687793109,US6877931096,BBG00YMWFTZ2,NYSE,,OSCR,,,,US,6921130352,1,,,2024-11-19,,2024-11-19;114745,,2024-11-19,,2024-11-20,ExchTrade,DARK,529,17.8806,9458.8374,-9458.8374,0,-2.683088,USD,-9461.520488,18.01,O,IA;P,9461.520488,0.0,68.4526,0.0,,,0.0,0.0,BUY,,3614948755.0,30059090481.0,00030e5e.67854ad6.01.01,,,01303fe3.0001d294.673c2045.0001,,,,113553658B,2024-11-19;114745,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OSCR,OSCAR HEALTH INC - CLASS A,474517727,US6877931096,ISIN,687793109,US6877931096,BBG00YMWFTZ2,NYSE,,OSCR,,,,US,6921130357,1,,,2024-11-19,,2024-11-19;114745,,2024-11-19,,2024-11-20,ExchTrade,DARK,71,17.8806,1269.5226,-1269.5226,0,-0.360112,USD,-1269.882712,18.01,O,IA;P,1269.882712,0.0,9.1874,0.0,,,0.0,0.0,BUY,,3614948755.0,30059090490.0,00030e5e.67854ad8.01.01,,,01303fe3.0001d294.673c2045.0001,,,,113553659B,2024-11-19;114745,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OSCR,OSCAR HEALTH INC - CLASS A,474517727,US6877931096,ISIN,687793109,US6877931096,BBG00YMWFTZ2,NYSE,,OSCR,,,,US,6921130380,1,,,2024-11-19,,2024-11-19;114745,,2024-11-19,,2024-11-20,ExchTrade,IBKRATS,100,17.875,1787.5,-1787.5,0,-0.5072,USD,-1788.0072,18.01,O,P,1788.0072,0.0,13.5,0.0,,,0.0,0.0,BUY,,3614948755.0,30059090494.0,0000d5cb.673ca4cc.01.01,,,01303fe3.0001d294.673c2045.0001,,,,117346100B,2024-11-19;114745,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OSCR,OSCAR HEALTH INC - CLASS A,474517727,US6877931096,ISIN,687793109,US6877931096,BBG00YMWFTZ2,NYSE,,OSCR,,,,US,7087194295,1,,,2024-12-31,,2024-12-31;145525,,2024-12-31,,2025-01-02,ExchTrade,NYSE,-1100,13.46,-14806,14806,0,-6.1470068,USD,14799.8529932,13.44,C,P,-19674.4392,-4874.586206,22.0,0.0,,,0.0,0.0,SELL,,3711449296.0,30692910609.0,00012dc9.677424b8.01.01,,,01303fe3.0001d294.67737fa0.0001,,,,0d.a1cf.12.06.000b63:107229,2024-12-31;143001,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,COMMON,OSCR,OSCAR HEALTH INC - CLASS A,474517727,US6877931096,ISIN,687793109,US6877931096,BBG00YMWFTZ2,NYSE,,OSCR,,,,US,7087194303,1,,,2024-12-31,,2024-12-31;145525,,2024-12-31,,2025-01-02,ExchTrade,NYSE,-100,13.46,-1346,1346,0,-0.5588188,USD,1345.4411812,13.44,C,P,-1788.0072,-442.566019,2.0,0.0,,,0.0,0.0,SELL,,3711449296.0,30692910620.0,00012dc9.677424b7.01.01,,,01303fe3.0001d294.67737fa0.0001,,,,0d.a1cf.12.06.000b63:107228,2024-12-31;143001,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
U13241525,,,USD,1,STK,ADR,PDD,PDD HOLDINGS INC,326398585,US7223041028,ISIN,722304102,US7223041028,BBG00LBLDDR2,NASDAQ,,PDD,,,,IE,7150914153,1,,,2025-01-16,,2025-01-16;133549,,2025-01-16,,2025-01-17,ExchTrade,ISLAND,10,100.32,1003.2,-1003.2,0,-1.00035,USD,-1004.20035,100.26,O,P,1004.20035,0.0,-0.6,0.0,,,0.0,0.0,BUY,,3749072523.0,30935035689.0,0001390d.67898f6d.01.01,,,01303fe3.0001d294.67889897.0001,,,,0365806041,2025-01-16;133549,,,,,EXECUTION,0.0,0.0,LMT,,N,0.0,,,,,0.0,0.0
